Date,Year,Haul,Station,Transect,Region,Depth,Taxon,Sex,Split,Count,Species Code,Subsample (mL_,TotVol,5MinTowExpansion,CPUE
6/12/2007,2007,159,443,PiedBl,Central,557,Ep,Male,,,1816,,,,0
6/12/2007,2007,159,443,PiedBl,Central,557,Nd,Both,,,1847,,,,1888
6/12/2007,2007,159,443,PiedBl,Central,557,Nd,Female,,,1847,,,,1696
6/12/2007,2007,159,443,PiedBl,Central,557,Nd,Male,,,1847,,,,192
6/12/2007,2007,159,443,PiedBl,Central,557,Ts,Both,,,1473,,,,0
6/12/2007,2007,159,443,PiedBl,Central,557,Ts,Female,,,1473,,,,0
6/12/2007,2007,159,443,PiedBl,Central,557,Ts,Male,,,1473,,,,0
6/12/2007,2007,160,442,PiedBl,Central,167,Ep,Both,,,1816,,,,3264
6/12/2007,2007,160,442,PiedBl,Central,167,Ep,Female,,,1816,,,,2176
6/12/2007,2007,160,442,PiedBl,Central,167,Ep,Male,,,1816,,,,1088
6/12/2007,2007,160,442,PiedBl,Central,167,Nd,Both,,,1847,,,,272
6/12/2007,2007,160,442,PiedBl,Central,167,Nd,Female,,,1847,,,,256
6/12/2007,2007,160,442,PiedBl,Central,167,Nd,Male,,,1847,,,,16
6/12/2007,2007,160,442,PiedBl,Central,167,Ts,Both,,,1473,,,,64
6/12/2007,2007,160,442,PiedBl,Central,167,Ts,Female,,,1473,,,,48
6/12/2007,2007,160,442,PiedBl,Central,167,Ts,Male,,,1473,,,,16
6/12/2007,2007,161,441,PiedBl,Central,60,Ep,Both,,,1816,,,,103
6/12/2007,2007,161,441,PiedBl,Central,60,Ep,Female,,,1816,,,,66
6/12/2007,2007,161,441,PiedBl,Central,60,Ep,Male,,,1816,,,,37
6/12/2007,2007,161,441,PiedBl,Central,60,Nd,Both,,,1847,,,,0
6/12/2007,2007,161,441,PiedBl,Central,60,Nd,Female,,,1847,,,,0
6/12/2007,2007,161,441,PiedBl,Central,60,Nd,Male,,,1847,,,,0
6/12/2007,2007,161,441,PiedBl,Central,60,Ts,Both,,,1473,,,,0
6/12/2007,2007,161,441,PiedBl,Central,60,Ts,Female,,,1473,,,,0
6/12/2007,2007,161,441,PiedBl,Central,60,Ts,Male,,,1473,,,,0
6/12/2007,2007,162,495,PtSal,Central,532,Ep,Both,,,1816,,,,4896
6/12/2007,2007,162,495,PtSal,Central,532,Ep,Female,,,1816,,,,2880
6/12/2007,2007,162,495,PtSal,Central,532,Ep,Male,,,1816,,,,2016
6/12/2007,2007,162,495,PtSal,Central,532,Nd,Both,,,1847,,,,192
6/12/2007,2007,162,495,PtSal,Central,532,Nd,Female,,,1847,,,,160
6/12/2007,2007,162,495,PtSal,Central,532,Nd,Male,,,1847,,,,32
6/12/2007,2007,162,495,PtSal,Central,532,Ts,Both,,,1473,,,,352
6/12/2007,2007,162,495,PtSal,Central,532,Ts,Female,,,1473,,,,352
6/12/2007,2007,162,495,PtSal,Central,532,Ts,Male,,,1473,,,,0
6/12/2007,2007,163,494,PtSal,Central,374,Ep,Both,,,1816,,,,60000
6/12/2007,2007,163,494,PtSal,Central,374,Ep,Female,,,1816,,,,23000
6/12/2007,2007,163,494,PtSal,Central,374,Ep,Male,,,1816,,,,37000
6/12/2007,2007,163,494,PtSal,Central,374,Nd,Both,,,1847,,,,352
6/12/2007,2007,163,494,PtSal,Central,374,Nd,Female,,,1847,,,,352
6/12/2007,2007,163,494,PtSal,Central,374,Nd,Male,,,1847,,,,0
6/12/2007,2007,163,494,PtSal,Central,374,Ts,Both,,,1473,,,,0
6/12/2007,2007,163,494,PtSal,Central,374,Ts,Female,,,1473,,,,0
6/12/2007,2007,163,494,PtSal,Central,374,Ts,Male,,,1473,,,,0
6/13/2007,2007,164,493,PtSal,Central,192,Ep,Both,,,1816,,,,120
6/13/2007,2007,164,493,PtSal,Central,192,Ep,Female,,,1816,,,,46
6/13/2007,2007,164,493,PtSal,Central,192,Ep,Male,,,1816,,,,74
6/13/2007,2007,164,493,PtSal,Central,192,Nd,Both,,,1847,,,,0
6/13/2007,2007,164,493,PtSal,Central,192,Nd,Female,,,1847,,,,0
6/13/2007,2007,164,493,PtSal,Central,192,Nd,Male,,,1847,,,,0
6/13/2007,2007,164,493,PtSal,Central,192,Ts,Both,,,1473,,,,0
6/13/2007,2007,164,493,PtSal,Central,192,Ts,Female,,,1473,,,,0
6/13/2007,2007,164,493,PtSal,Central,192,Ts,Male,,,1473,,,,0
6/13/2007,2007,165,492,PtSal,Central,94,Ep,Both,,,1816,,,,0
6/13/2007,2007,165,492,PtSal,Central,94,Ep,Female,,,1816,,,,0
6/13/2007,2007,165,492,PtSal,Central,94,Ep,Male,,,1816,,,,0
6/13/2007,2007,165,492,PtSal,Central,94,Nd,Both,,,1847,,,,0
6/13/2007,2007,165,492,PtSal,Central,94,Nd,Female,,,1847,,,,0
6/13/2007,2007,165,492,PtSal,Central,94,Nd,Male,,,1847,,,,0
6/13/2007,2007,165,492,PtSal,Central,94,Ts,Both,,,1473,,,,5888
6/13/2007,2007,165,492,PtSal,Central,94,Ts,Female,,,1473,,,,5824
6/13/2007,2007,165,492,PtSal,Central,94,Ts,Male,,,1473,,,,64
6/13/2007,2007,166,491,PtSal,Central,55,Ep,Both,,,1816,,,,0
6/13/2007,2007,166,491,PtSal,Central,55,Ep,Female,,,1816,,,,0
6/13/2007,2007,166,491,PtSal,Central,55,Ep,Male,,,1816,,,,0
6/13/2007,2007,166,491,PtSal,Central,55,Nd,Both,,,1847,,,,0
6/13/2007,2007,166,491,PtSal,Central,55,Nd,Female,,,1847,,,,0
6/13/2007,2007,166,491,PtSal,Central,55,Nd,Male,,,1847,,,,0
6/13/2007,2007,166,491,PtSal,Central,55,Ts,Both,,,1473,,,,0
6/13/2007,2007,166,491,PtSal,Central,55,Ts,Female,,,1473,,,,0
6/13/2007,2007,166,491,PtSal,Central,55,Ts,Male,,,1473,,,,0
6/13/2007,2007,167,424,SanMig,South,190,Ep,Both,,,1816,,,,49280
6/13/2007,2007,167,424,SanMig,South,190,Ep,Female,,,1816,,,,30080
6/13/2007,2007,167,424,SanMig,South,190,Ep,Male,,,1816,,,,19200
6/13/2007,2007,167,424,SanMig,South,190,Nd,Both,,,1847,,,,0
6/13/2007,2007,167,424,SanMig,South,190,Nd,Female,,,1847,,,,0
6/13/2007,2007,167,424,SanMig,South,190,Nd,Male,,,1847,,,,0
6/13/2007,2007,167,424,SanMig,South,190,Ns,Both,,,1846,,,,160
6/13/2007,2007,167,424,SanMig,South,190,Ns,Female,,,1846,,,,80
6/13/2007,2007,167,424,SanMig,South,190,Ns,Male,,,1846,,,,80
6/13/2007,2007,167,424,SanMig,South,190,Ts,Both,,,1473,,,,960
6/13/2007,2007,167,424,SanMig,South,190,Ts,Female,,,1473,,,,640
6/13/2007,2007,167,424,SanMig,South,190,Ts,Male,,,1473,,,,320
6/14/2007,2007,168,423,SanMig,South,122,Ep,Both,,,1816,,,,580
6/14/2007,2007,168,423,SanMig,South,122,Ep,Female,,,1816,,,,368
6/14/2007,2007,168,423,SanMig,South,122,Ep,Male,,,1816,,,,212
6/14/2007,2007,168,423,SanMig,South,122,Nd,Both,,,1847,,,,0
6/14/2007,2007,168,423,SanMig,South,122,Nd,Female,,,1847,,,,0
6/14/2007,2007,168,423,SanMig,South,122,Nd,Male,,,1847,,,,0
6/14/2007,2007,168,423,SanMig,South,122,Ts,Both,,,1473,,,,60
6/14/2007,2007,168,423,SanMig,South,122,Ts,Female,,,1473,,,,8
6/14/2007,2007,168,423,SanMig,South,122,Ts,Male,,,1473,,,,52
6/14/2007,2007,169,422,SanMig,South,380,Ep,Both,,,1816,,,,181
6/14/2007,2007,169,422,SanMig,South,380,Ep,Female,,,1816,,,,122
6/14/2007,2007,169,422,SanMig,South,380,Ep,Male,,,1816,,,,59
6/14/2007,2007,169,422,SanMig,South,380,Nd,Both,,,1847,,,,294.4
6/14/2007,2007,169,422,SanMig,South,380,Nd,Female,,,1847,,,,220.8
6/14/2007,2007,169,422,SanMig,South,380,Nd,Male,,,1847,,,,73.6
6/14/2007,2007,169,422,SanMig,South,380,Ts,Both,,,1473,,,,0
6/14/2007,2007,169,422,SanMig,South,380,Ts,Female,,,1473,,,,0
6/14/2007,2007,169,422,SanMig,South,380,Ts,Male,,,1473,,,,0
6/14/2007,2007,170,421,SanMig,South,85,Ep,Both,,,1816,,,,0
6/14/2007,2007,170,421,SanMig,South,85,Ep,Female,,,1816,,,,0
6/14/2007,2007,170,421,SanMig,South,85,Ep,Male,,,1816,,,,0
6/14/2007,2007,170,421,SanMig,South,85,Nd,Both,,,1847,,,,0
6/14/2007,2007,170,421,SanMig,South,85,Nd,Female,,,1847,,,,0
6/14/2007,2007,170,421,SanMig,South,85,Nd,Male,,,1847,,,,0
6/14/2007,2007,170,421,SanMig,South,85,Ts,Both,,,1473,,,,0
6/14/2007,2007,170,421,SanMig,South,85,Ts,Female,,,1473,,,,0
6/14/2007,2007,170,421,SanMig,South,85,Ts,Male,,,1473,,,,0
6/14/2007,2007,171,411,SanNic,South,892,Ep,Both,,,1816,,,,928
6/14/2007,2007,171,411,SanNic,South,892,Ep,Female,,,1816,,,,416
6/14/2007,2007,171,411,SanNic,South,892,Ep,Male,,,1816,,,,512
6/14/2007,2007,171,411,SanNic,South,892,Nd,Both,,,1847,,,,2560
6/14/2007,2007,171,411,SanNic,South,892,Nd,Female,,,1847,,,,2048
6/14/2007,2007,171,411,SanNic,South,892,Nd,Male,,,1847,,,,512
6/14/2007,2007,171,411,SanNic,South,892,Ts,Both,,,1473,,,,0
6/14/2007,2007,171,411,SanNic,South,892,Ts,Female,,,1473,,,,0
6/14/2007,2007,171,411,SanNic,South,892,Ts,Male,,,1473,,,,0
6/14/2007,2007,172,412,SanNic,South,1874,Ep,Both,,,1816,,,,604.8
6/14/2007,2007,172,412,SanNic,South,1874,Ep,Female,,,1816,,,,235.2
6/14/2007,2007,172,412,SanNic,South,1874,Ep,Male,,,1816,,,,369.6
6/14/2007,2007,172,412,SanNic,South,1874,Nd,Both,,,1847,,,,4416
6/14/2007,2007,172,412,SanNic,South,1874,Nd,Female,,,1847,,,,3456
6/14/2007,2007,172,412,SanNic,South,1874,Nd,Male,,,1847,,,,960
6/14/2007,2007,172,412,SanNic,South,1874,Ts,Both,,,1473,,,,33.6
6/14/2007,2007,172,412,SanNic,South,1874,Ts,Female,,,1473,,,,0
6/14/2007,2007,172,412,SanNic,South,1874,Ts,Male,,,1473,,,,33.6
6/14/2007,2007,173,413,SanNic,South,775,Ep,Both,,,1816,,,,3328
6/14/2007,2007,173,413,SanNic,South,775,Ep,Female,,,1816,,,,2144
6/14/2007,2007,173,413,SanNic,South,775,Ep,Male,,,1816,,,,1184
6/14/2007,2007,173,413,SanNic,South,775,Nd,Both,,,1847,,,,2368
6/14/2007,2007,173,413,SanNic,South,775,Nd,Female,,,1847,,,,2048
6/14/2007,2007,173,413,SanNic,South,775,Nd,Male,,,1847,,,,320
6/14/2007,2007,173,413,SanNic,South,775,Ts,Both,,,1473,,,,0
6/14/2007,2007,173,413,SanNic,South,775,Ts,Female,,,1473,,,,0
6/14/2007,2007,173,413,SanNic,South,775,Ts,Male,,,1473,,,,0
6/15/2007,2007,175,404,SanClm,South,519,Ep,Both,,,1816,,,,71539.2
6/15/2007,2007,175,404,SanClm,South,519,Ep,Female,,,1816,,,,39744
6/15/2007,2007,175,404,SanClm,South,519,Ep,Male,,,1816,,,,31795.2
6/15/2007,2007,175,404,SanClm,South,519,Nd,Both,,,1847,,,,15014.4
6/15/2007,2007,175,404,SanClm,South,519,Nd,Female,,,1847,,,,15014.4
6/15/2007,2007,175,404,SanClm,South,519,Nd,Male,,,1847,,,,0
6/15/2007,2007,175,404,SanClm,South,519,Ts,Both,,,1473,,,,0
6/15/2007,2007,175,404,SanClm,South,519,Ts,Female,,,1473,,,,0
6/15/2007,2007,175,404,SanClm,South,519,Ts,Male,,,1473,,,,0
6/15/2007,2007,176,403,SanClm,South,1253,Ep,Both,,,1816,,,,232
6/15/2007,2007,176,403,SanClm,South,1253,Ep,Female,,,1816,,,,136
6/15/2007,2007,176,403,SanClm,South,1253,Ep,Male,,,1816,,,,96
6/15/2007,2007,176,403,SanClm,South,1253,Nd,Both,,,1847,,,,400
6/15/2007,2007,176,403,SanClm,South,1253,Nd,Female,,,1847,,,,392
6/15/2007,2007,176,403,SanClm,South,1253,Nd,Male,,,1847,,,,8
6/15/2007,2007,176,403,SanClm,South,1253,Ts,Both,,,1473,,,,296
6/15/2007,2007,176,403,SanClm,South,1253,Ts,Female,,,1473,,,,96
6/15/2007,2007,176,403,SanClm,South,1253,Ts,Male,,,1473,,,,200
6/16/2007,2007,177,402,SanClm,South,222,Ep,Both,,,1816,,,,5740.8
6/16/2007,2007,177,402,SanClm,South,222,Ep,Female,,,1816,,,,3078.4
6/16/2007,2007,177,402,SanClm,South,222,Ep,Male,,,1816,,,,2662.4
6/16/2007,2007,177,402,SanClm,South,222,Nd,Both,,,1847,,,,6739.2
6/16/2007,2007,177,402,SanClm,South,222,Nd,Female,,,1847,,,,6156.8
6/16/2007,2007,177,402,SanClm,South,222,Nd,Male,,,1847,,,,582.4
6/16/2007,2007,177,402,SanClm,South,222,Ts,Both,,,1473,,,,0
6/16/2007,2007,177,402,SanClm,South,222,Ts,Female,,,1473,,,,0
6/16/2007,2007,177,402,SanClm,South,222,Ts,Male,,,1473,,,,0
6/16/2007,2007,178,401,SanClm,South,1063,Ep,Both,,,1816,,,,38080
6/16/2007,2007,178,401,SanClm,South,1063,Ep,Female,,,1816,,,,18880
6/16/2007,2007,178,401,SanClm,South,1063,Ep,Male,,,1816,,,,19200
6/16/2007,2007,178,401,SanClm,South,1063,Nd,Both,,,1847,,,,640
6/16/2007,2007,178,401,SanClm,South,1063,Nd,Female,,,1847,,,,640
6/16/2007,2007,178,401,SanClm,South,1063,Nd,Male,,,1847,,,,0
6/16/2007,2007,178,401,SanClm,South,1063,Ns,Both,,,1846,,,,640
6/16/2007,2007,178,401,SanClm,South,1063,Ns,Female,,,1846,,,,320
6/16/2007,2007,178,401,SanClm,South,1063,Ns,Male,,,1846,,,,320
6/16/2007,2007,178,401,SanClm,South,1063,Ts,Both,,,1473,,,,320
6/16/2007,2007,178,401,SanClm,South,1063,Ts,Female,,,1473,,,,320
6/16/2007,2007,178,401,SanClm,South,1063,Ts,Male,,,1473,,,,0
6/16/2007,2007,179,481,SanDgo,South,798,Ep,Both,,,1816,,,,992
6/16/2007,2007,179,481,SanDgo,South,798,Ep,Female,,,1816,,,,568
6/16/2007,2007,179,481,SanDgo,South,798,Ep,Male,,,1816,,,,424
6/16/2007,2007,179,481,SanDgo,South,798,Nd,Both,,,1847,,,,40
6/16/2007,2007,179,481,SanDgo,South,798,Nd,Female,,,1847,,,,32
6/16/2007,2007,179,481,SanDgo,South,798,Nd,Male,,,1847,,,,8
6/16/2007,2007,179,481,SanDgo,South,798,Ns,Both,,,1846,,,,8
6/16/2007,2007,179,481,SanDgo,South,798,Ns,Female,,,1846,,,,8
6/16/2007,2007,179,481,SanDgo,South,798,Ns,Male,,,1846,,,,0
6/16/2007,2007,179,481,SanDgo,South,798,Ts,Both,,,1473,,,,32
6/16/2007,2007,179,481,SanDgo,South,798,Ts,Female,,,1473,,,,32
6/16/2007,2007,179,481,SanDgo,South,798,Ts,Male,,,1473,,,,0
6/16/2007,2007,180,482,SanDgo,South,865,Ep,Both,,,1816,,,,1216
6/16/2007,2007,180,482,SanDgo,South,865,Ep,Female,,,1816,,,,616
6/16/2007,2007,180,482,SanDgo,South,865,Ep,Male,,,1816,,,,600
6/16/2007,2007,180,482,SanDgo,South,865,Nd,Both,,,1847,,,,8
6/16/2007,2007,180,482,SanDgo,South,865,Nd,Female,,,1847,,,,0
6/16/2007,2007,180,482,SanDgo,South,865,Nd,Male,,,1847,,,,8
6/16/2007,2007,180,482,SanDgo,South,865,Ns,Both,,,1846,,,,16
6/16/2007,2007,180,482,SanDgo,South,865,Ns,Female,,,1846,,,,16
6/16/2007,2007,180,482,SanDgo,South,865,Ns,Male,,,1846,,,,0
6/16/2007,2007,180,482,SanDgo,South,865,Ts,Both,,,1473,,,,0
6/16/2007,2007,180,482,SanDgo,South,865,Ts,Female,,,1473,,,,0
6/16/2007,2007,180,482,SanDgo,South,865,Ts,Male,,,1473,,,,0
6/17/2007,2007,181,483,SanDgo,South,555,Ep,Both,,,1816,,,,15225.6
6/17/2007,2007,181,483,SanDgo,South,555,Ep,Female,,,1816,,,,6988.8
6/17/2007,2007,181,483,SanDgo,South,555,Ep,Male,,,1816,,,,8236.8
6/17/2007,2007,181,483,SanDgo,South,555,Nd,Both,,,1847,,,,0
6/17/2007,2007,181,483,SanDgo,South,555,Nd,Female,,,1847,,,,0
6/17/2007,2007,181,483,SanDgo,South,555,Nd,Male,,,1847,,,,0
6/17/2007,2007,181,483,SanDgo,South,555,Ts,Both,,,1473,,,,9984
6/17/2007,2007,181,483,SanDgo,South,555,Ts,Female,,,1473,,,,8985.6
6/17/2007,2007,181,483,SanDgo,South,555,Ts,Male,,,1473,,,,998.4
6/17/2007,2007,182,484,SanDgo,South,94,Ep,Both,,,1816,,,,768
6/17/2007,2007,182,484,SanDgo,South,94,Ep,Female,,,1816,,,,512
6/17/2007,2007,182,484,SanDgo,South,94,Ep,Male,,,1816,,,,256
6/17/2007,2007,182,484,SanDgo,South,94,Nd,Both,,,1847,,,,0
6/17/2007,2007,182,484,SanDgo,South,94,Nd,Female,,,1847,,,,0
6/17/2007,2007,182,484,SanDgo,South,94,Nd,Male,,,1847,,,,0
6/17/2007,2007,182,484,SanDgo,South,94,Ns,Both,,,1846,,,,5689.6
6/17/2007,2007,182,484,SanDgo,South,94,Ns,Female,,,1846,,,,4876.8
6/17/2007,2007,182,484,SanDgo,South,94,Ns,Male,,,1846,,,,812.8
6/17/2007,2007,182,484,SanDgo,South,94,Ts,Both,,,1473,,,,2752
6/17/2007,2007,182,484,SanDgo,South,94,Ts,Female,,,1473,,,,1664
6/17/2007,2007,182,484,SanDgo,South,94,Ts,Male,,,1473,,,,1088
5/6/06,2006,1,135,Pesc,Central,950,Ep,Both,,,1816,,,,47360
5/6/06,2006,1,135,Pesc,Central,950,Ep,Female,,,1816,,,,37440
5/6/06,2006,1,135,Pesc,Central,950,Ep,Male,,,1816,,,,9920
5/6/06,2006,1,135,Pesc,Central,950,Nd,Both,,,1847,,,,0
5/6/06,2006,1,135,Pesc,Central,950,Nd,Female,,,1847,,,,0
5/6/06,2006,1,135,Pesc,Central,950,Nd,Male,,,1847,,,,0
5/6/06,2006,1,135,Pesc,Central,950,Ts,Both,,,1473,,,,0
5/6/06,2006,1,135,Pesc,Central,950,Ts,Female,,,1473,,,,0
5/6/06,2006,1,135,Pesc,Central,950,Ts,Male,,,1473,,,,0
5/7/06,2006,2,132,Pesc,Central,95,Ep,Both,,,1816,,,,10
5/7/06,2006,2,132,Pesc,Central,95,Ep,Female,,,1816,,,,10
5/7/06,2006,2,132,Pesc,Central,95,Ep,Male,,,1816,,,,0
5/7/06,2006,2,132,Pesc,Central,95,Nd,Both,,,1847,,,,0
5/7/06,2006,2,132,Pesc,Central,95,Nd,Female,,,1847,,,,0
5/7/06,2006,2,132,Pesc,Central,95,Nd,Male,,,1847,,,,0
5/7/06,2006,2,132,Pesc,Central,95,Ts,Both,,,1473,,,,0
5/7/06,2006,2,132,Pesc,Central,95,Ts,Female,,,1473,,,,0
5/7/06,2006,2,132,Pesc,Central,95,Ts,Male,,,1473,,,,0
5/7/06,2006,3,131,Pesc,Central,82,Ep,Both,,,1816,,,,0
5/7/06,2006,3,131,Pesc,Central,82,Ep,Female,,,1816,,,,0
5/7/06,2006,3,131,Pesc,Central,82,Ep,Male,,,1816,,,,0
5/7/06,2006,3,131,Pesc,Central,82,Nd,Both,,,1847,,,,0
5/7/06,2006,3,131,Pesc,Central,82,Nd,Female,,,1847,,,,0
5/7/06,2006,3,131,Pesc,Central,82,Nd,Male,,,1847,,,,0
5/7/06,2006,3,131,Pesc,Central,82,Ts,Both,,,1473,,,,0
5/7/06,2006,3,131,Pesc,Central,82,Ts,Female,,,1473,,,,0
5/7/06,2006,3,131,Pesc,Central,82,Ts,Male,,,1473,,,,0
5/7/06,2006,4,123,Dvpt,Central,82,Ep,Both,,,1816,,,,0
5/7/06,2006,4,123,Dvpt,Central,82,Ep,Female,,,1816,,,,0
5/7/06,2006,4,123,Dvpt,Central,82,Ep,Male,,,1816,,,,0
5/7/06,2006,4,123,Dvpt,Central,82,Nd,Both,,,1847,,,,0
5/7/06,2006,4,123,Dvpt,Central,82,Nd,Female,,,1847,,,,0
5/7/06,2006,4,123,Dvpt,Central,82,Nd,Male,,,1847,,,,0
5/7/06,2006,4,123,Dvpt,Central,82,Ts,Both,,,1473,,,,0
5/7/06,2006,4,123,Dvpt,Central,82,Ts,Female,,,1473,,,,0
5/7/06,2006,4,123,Dvpt,Central,82,Ts,Male,,,1473,,,,0
5/7/06,2006,5,124,Dvpt,Central,128,Ep,Both,,,1816,,,,95
5/7/06,2006,5,124,Dvpt,Central,128,Ep,Female,,,1816,,,,48
5/7/06,2006,5,124,Dvpt,Central,128,Ep,Male,,,1816,,,,47
5/7/06,2006,5,124,Dvpt,Central,128,Nd,Both,,,1847,,,,0
5/7/06,2006,5,124,Dvpt,Central,128,Nd,Female,,,1847,,,,0
5/7/06,2006,5,124,Dvpt,Central,128,Nd,Male,,,1847,,,,0
5/7/06,2006,5,124,Dvpt,Central,128,Ts,Both,,,1473,,,,39
5/7/06,2006,5,124,Dvpt,Central,128,Ts,Female,,,1473,,,,39
5/7/06,2006,5,124,Dvpt,Central,128,Ts,Male,,,1473,,,,0
5/8/06,2006,6,125,Dvpt,Central,446,Ep,Both,,,1816,,,,3200
5/8/06,2006,6,125,Dvpt,Central,446,Ep,Female,,,1816,,,,1664
5/8/06,2006,6,125,Dvpt,Central,446,Ep,Male,,,1816,,,,1536
5/8/06,2006,6,125,Dvpt,Central,446,Nd,Both,,,1847,,,,0
5/8/06,2006,6,125,Dvpt,Central,446,Nd,Female,,,1847,,,,0
5/8/06,2006,6,125,Dvpt,Central,446,Nd,Male,,,1847,,,,0
5/8/06,2006,6,125,Dvpt,Central,446,Ts,Both,,,1473,,,,2
5/8/06,2006,6,125,Dvpt,Central,446,Ts,Female,,,1473,,,,2
5/8/06,2006,6,125,Dvpt,Central,446,Ts,Male,,,1473,,,,0
5/8/06,2006,7,119,Mbay,Central,91,Ep,Both,,,1816,,,,436
5/8/06,2006,7,119,Mbay,Central,91,Ep,Female,,,1816,,,,204
5/8/06,2006,7,119,Mbay,Central,91,Ep,Male,,,1816,,,,232
5/8/06,2006,7,119,Mbay,Central,91,Nd,Both,,,1847,,,,0
5/8/06,2006,7,119,Mbay,Central,91,Nd,Female,,,1847,,,,0
5/8/06,2006,7,119,Mbay,Central,91,Nd,Male,,,1847,,,,0
5/8/06,2006,7,119,Mbay,Central,91,Ts,Both,,,1473,,,,8
5/8/06,2006,7,119,Mbay,Central,91,Ts,Female,,,1473,,,,0
5/8/06,2006,7,119,Mbay,Central,91,Ts,Male,,,1473,,,,8
5/8/06,2006,8,114,Mbay,Central,73,Ep,Both,,,1816,,,,37717.33
5/8/06,2006,8,114,Mbay,Central,73,Ep,Female,,,1816,,,,21354.67
5/8/06,2006,8,114,Mbay,Central,73,Ep,Male,,,1816,,,,16362.67
5/8/06,2006,8,114,Mbay,Central,73,Nd,Both,,,1847,,,,0
5/8/06,2006,8,114,Mbay,Central,73,Nd,Female,,,1847,,,,0
5/8/06,2006,8,114,Mbay,Central,73,Nd,Male,,,1847,,,,0
5/8/06,2006,8,114,Mbay,Central,73,Ts,Both,,,1473,,,,0
5/8/06,2006,8,114,Mbay,Central,73,Ts,Female,,,1473,,,,0
5/8/06,2006,8,114,Mbay,Central,73,Ts,Male,,,1473,,,,0
5/9/06,2006,9,116,Mbay,Central,287,Ep,Both,,,1816,,,,47872
5/9/06,2006,9,116,Mbay,Central,287,Ep,Female,,,1816,,,,34048
5/9/06,2006,9,116,Mbay,Central,287,Ep,Male,,,1816,,,,13824
5/9/06,2006,9,116,Mbay,Central,287,Nd,Both,,,1847,,,,0
5/9/06,2006,9,116,Mbay,Central,287,Nd,Female,,,1847,,,,0
5/9/06,2006,9,116,Mbay,Central,287,Nd,Male,,,1847,,,,0
5/9/06,2006,9,116,Mbay,Central,287,Ts,Both,,,1473,,,,0
5/9/06,2006,9,116,Mbay,Central,287,Ts,Female,,,1473,,,,0
5/9/06,2006,9,116,Mbay,Central,287,Ts,Male,,,1473,,,,0
5/9/06,2006,10,115,Mbay,Central,91,Ep,Both,,,1816,,,,1471
5/9/06,2006,10,115,Mbay,Central,91,Ep,Female,,,1816,,,,319
5/9/06,2006,10,115,Mbay,Central,91,Ep,Male,,,1816,,,,1152
5/9/06,2006,10,115,Mbay,Central,91,Nd,Both,,,1847,,,,0
5/9/06,2006,10,115,Mbay,Central,91,Nd,Female,,,1847,,,,0
5/9/06,2006,10,115,Mbay,Central,91,Nd,Male,,,1847,,,,0
5/9/06,2006,10,115,Mbay,Central,91,Ts,Both,,,1473,,,,0
5/9/06,2006,10,115,Mbay,Central,91,Ts,Female,,,1473,,,,0
5/9/06,2006,10,115,Mbay,Central,91,Ts,Male,,,1473,,,,0
5/9/06,2006,11,111,Mbay,Central,37,Ep,Both,,,1816,,,,0
5/9/06,2006,11,111,Mbay,Central,37,Ep,Female,,,1816,,,,0
5/9/06,2006,11,111,Mbay,Central,37,Ep,Male,,,1816,,,,0
5/9/06,2006,11,111,Mbay,Central,37,Nd,Both,,,1847,,,,0
5/9/06,2006,11,111,Mbay,Central,37,Nd,Female,,,1847,,,,0
5/9/06,2006,11,111,Mbay,Central,37,Nd,Male,,,1847,,,,0
5/9/06,2006,11,111,Mbay,Central,37,Ts,Both,,,1473,,,,0
5/9/06,2006,11,111,Mbay,Central,37,Ts,Female,,,1473,,,,0
5/9/06,2006,11,111,Mbay,Central,37,Ts,Male,,,1473,,,,0
5/9/06,2006,12,112,Mbay,Central,73,Ep,Both,,,1816,,,,0
5/9/06,2006,12,112,Mbay,Central,73,Ep,Female,,,1816,,,,0
5/9/06,2006,12,112,Mbay,Central,73,Ep,Male,,,1816,,,,0
5/9/06,2006,12,112,Mbay,Central,73,Nd,Both,,,1847,,,,0
5/9/06,2006,12,112,Mbay,Central,73,Nd,Female,,,1847,,,,0
5/9/06,2006,12,112,Mbay,Central,73,Nd,Male,,,1847,,,,0
5/9/06,2006,12,112,Mbay,Central,73,Ts,Both,,,1473,,,,0
5/9/06,2006,12,112,Mbay,Central,73,Ts,Female,,,1473,,,,0
5/9/06,2006,12,112,Mbay,Central,73,Ts,Male,,,1473,,,,0
5/9/06,2006,13,118,Mbay,Central,966,Ep,Both,,,1816,,,,42880
5/9/06,2006,13,118,Mbay,Central,966,Ep,Female,,,1816,,,,26560
5/9/06,2006,13,118,Mbay,Central,966,Ep,Male,,,1816,,,,16320
5/9/06,2006,13,118,Mbay,Central,966,Nd,Both,,,1847,,,,2240
5/9/06,2006,13,118,Mbay,Central,966,Nd,Female,,,1847,,,,1600
5/9/06,2006,13,118,Mbay,Central,966,Nd,Male,,,1847,,,,640
5/9/06,2006,13,118,Mbay,Central,966,Ts,Both,,,1473,,,,0
5/9/06,2006,13,118,Mbay,Central,966,Ts,Female,,,1473,,,,0
5/9/06,2006,13,118,Mbay,Central,966,Ts,Male,,,1473,,,,0
5/9/06,2006,14,117,Mbay,Central,1920,Ep,Both,,,1816,,,,142784
5/9/06,2006,14,117,Mbay,Central,1920,Ep,Female,,,1816,,,,72128
